EM_EVENTPROBABILITY,age,EM_CLASSIFICATION,base_monthly_rate_phone,EM_PROBABILITY,data_consumption,phone_balance,phone_price,time_since_complaints,time_since_technical_problems,total_complaints,total_data_consumption,total_technical_problems,total_text_consumption,total_voice_consumption,voice_consumption,promo,workphone,base_monthly_rate_plan,data,plan_type,P_churn_in_12False,P_churn_in_12True,I_churn_in_12,_WARN_,family_id,period_id,id,active,text_consumption,technical_problem,complaints,total_voice_overage_fees,total_data_overage_fees,total_overage_fees,time_since_voice_overage,time_since_data_overage,time_since_overage,gender,unlimited_voice,voice_minutes,unlimited_text,churn_in_12,unique_id
0.061578321,45,FALSE,32.511,0.938421679,2.759,585.198,975.33,7,1,1,30.459,2,13786,248.49,23.321,FALSE,TRUE,48.5,5,rent,0.938421679,0.061578321,FALSE,,10631,96,15952,TRUE,1414,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15952_10631_96
0.060630789,47,FALSE,22.821,0.939369211,5.146,508.573,782.42,2,7,4,70.303,4,11531,748.825,66.945,FALSE,FALSE,75.5,15,rent,0.939369211,0.060630789,FALSE,,10631,96,15953,TRUE,622,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15953_10631_96
0.065272331,70,FALSE,15.836,0.934727669,0.279,232.265,422.3,9,2,2,4.167,4,775,2305.767,238.877,FALSE,FALSE,37.7,1,rent,0.934727669,0.065272331,FALSE,,10632,96,15954,TRUE,52,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15954_10632_96
0.093575545,72,FALSE,0,0.906424455,0,0,139.95,1,2,5,0,2,8,3375.901,314.698,FALSE,FALSE,35,0,buy,0.906424455,0.093575545,FALSE,,10632,96,15955,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15955_10632_96
0.068429137,58,FALSE,20.79,0.931570863,1.334,249.475,498.95,1,0,1,14.529,6,3007,2127.335,227.825,FALSE,TRUE,43.1,3,rent,0.931570863,0.068429137,FALSE,,10633,96,15956,TRUE,247,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15956_10633_96
0.083027355,68,FALSE,7.302,0.916972645,0,262.875,350.5,0,0,2,0,1,8,0,0,FALSE,FALSE,11.5,0,rent,0.916972645,0.083027355,FALSE,,10633,96,15957,TRUE,1,1,1,0,0,0,           .,           .,           .,Man,FALSE,50,1,FALSE,15957_10633_96
0.071731505,56,FALSE,14.811,0.928268495,0,217.222,394.95,0,4,4,0,3,7,0,0,FALSE,FALSE,11.5,0,rent,0.928268495,0.071731505,FALSE,,10634,96,15958,TRUE,1,0,1,0,0,0,           .,           .,           .,Woman,FALSE,50,1,FALSE,15958_10634_96
0.183538527,71,FALSE,0,0.816461473,0,0,           .,0,1,3,0,2,8,2932.695,223.911,FALSE,FALSE,35,0,bring,0.816461473,0.183538527,FALSE,M,10635,96,15959,TRUE,1,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,15959_10635_96
0.060212033,43,FALSE,28.729,0.939787967,3.276,640.256,985.01,7,3,3,48.549,1,12312,675.729,47.525,FALSE,FALSE,53.9,7,rent,0.939787967,0.060212033,FALSE,,10636,96,15960,TRUE,847,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15960_10636_96
0.062577325,42,FALSE,31.647,0.937422675,2.334,379.765,759.53,3,11,3,32.934,1,9809,822.998,62.171,FALSE,TRUE,48.5,5,rent,0.937422675,0.062577325,FALSE,,10636,96,15961,TRUE,635,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15961_10636_96
0.062577325,44,FALSE,24.022,0.937422675,0.846,352.324,640.59,5,1,3,12.798,1,2815,908.681,75.395,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10637,96,15962,TRUE,204,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15962_10637_96
0.073384064,63,FALSE,0,0.926615937,0.52,0,456.1,           .,4,0,6.81,2,794,2140.333,151.574,FALSE,FALSE,40.4,2,buy,0.926615937,0.073384064,FALSE,M,10638,96,15963,TRUE,64,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15963_10638_96
0.076869329,74,FALSE,10.067,0.923130671,0,224.348,345.15,1,11,3,0,2,5,3876.51,311.236,FALSE,FALSE,35,0,rent,0.923130671,0.076869329,FALSE,,10638,96,15964,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15964_10638_96
0.181326412,33,FALSE,0,0.818673588,2.208,0,           .,1,           .,7,29.634,0,8961,46.451,3.016,FALSE,FALSE,53.9,7,bring,0.818673588,0.181326412,FALSE,M,10639,96,15965,TRUE,494,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15965_10639_96
0.062286737,45,FALSE,26.238,0.937713263,3.024,472.29,787.15,0,1,1,36.543,2,4710,1276.023,114.409,FALSE,FALSE,53.9,7,rent,0.937713263,0.062286737,FALSE,,10641,96,15967,TRUE,411,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15967_10641_96
0.065981647,38,FALSE,24.29,0.934018353,1.688,541.32,832.8,2,10,6,26.463,1,3380,1110.109,78.361,FALSE,FALSE,53.9,7,rent,0.934018353,0.065981647,FALSE,,10642,96,15968,TRUE,221,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15968_10642_96
0.061578321,19,FALSE,37.739,0.938421679,1.355,553.504,1006.37,4,8,3,13.037,1,1347,899.565,74.719,FALSE,FALSE,43.1,3,rent,0.938421679,0.061578321,FALSE,,10642,96,15969,TRUE,79,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15969_10642_96
0.060212033,32,FALSE,34.81,0.939787967,1.45,626.574,1044.29,6,1,1,29.403,2,6519,52.639,3.164,FALSE,FALSE,59.3,9,rent,0.939787967,0.060212033,FALSE,,10642,96,15970,TRUE,559,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15970_10642_96
0.062483324,40,FALSE,37.252,0.937516676,1.278,546.364,993.39,1,0,1,15.823,5,4191,466.336,29.563,FALSE,TRUE,43.1,3,rent,0.937516676,0.062483324,FALSE,,10643,96,15971,TRUE,405,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15971_10643_96
0.062577325,40,FALSE,26.136,0.937422675,2.122,383.334,696.97,4,4,1,25.32,2,4197,1398.844,109.67,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10644,96,15972,TRUE,489,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15972_10644_96
0.066474664,57,FALSE,28.615,0.933525336,1.259,343.385,686.77,1,2,6,22.125,3,5373,2555.298,155.03,FALSE,TRUE,43.1,3,rent,0.933525336,0.066474664,FALSE,,10644,96,15973,TRUE,427,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15973_10644_96
0.063825994,59,FALSE,9.956,0.936174006,0.617,358.425,477.9,1,11,3,7.618,1,792,2659.255,176.091,FALSE,FALSE,37.7,1,rent,0.936174006,0.063825994,FALSE,,10645,96,15974,TRUE,60,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15974_10645_96
0.056330551,61,FALSE,22.589,0.943669449,0.673,271.07,542.14,           .,0,0,9.449,3,1231,2802.995,170.55,FALSE,FALSE,40.4,2,rent,0.943669449,0.056330551,FALSE,M,10646,96,15975,TRUE,105,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15975_10646_96
0.165282513,30,FALSE,0,0.834717487,3.787,0,           .,0,           .,4,42.448,0,3157,0,0,FALSE,FALSE,67.4,12,bring,0.834717487,0.165282513,FALSE,M,10647,96,15976,TRUE,185,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15976_10647_96
0.188835039,40,FALSE,0,0.811164961,2.634,0,           .,5,12,4,32.158,1,5305,519.064,34.162,FALSE,FALSE,59.3,9,bring,0.811164961,0.188835039,FALSE,M,10647,96,15977,TRUE,442,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15977_10647_96
0.04695238,39,FALSE,31.708,0.95304762,3.771,570.744,951.24,           .,1,0,52.584,1,10145,262.934,25.882,FALSE,FALSE,59.3,9,rent,0.95304762,0.04695238,FALSE,M,10648,96,15978,TRUE,962,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15978_10648_96
0.167274399,44,FALSE,0,0.832725601,1.268,0,           .,1,           .,1,22.407,0,2537,1251.252,79.723,FALSE,FALSE,67.4,12,bring,0.832725601,0.167274399,FALSE,M,10649,96,15980,TRUE,190,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,15980_10649_96
0.06319174,33,FALSE,32.855,0.93680826,2.634,481.877,876.14,6,3,1,30.887,5,4194,665.204,49.034,FALSE,FALSE,53.9,7,rent,0.93680826,0.06319174,FALSE,,10649,96,15981,TRUE,247,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15981_10649_96
0.059789426,23,FALSE,29.99,0.940210574,1.594,668.35,1028.23,2,1,3,17.275,2,2978,401.219,18.78,FALSE,FALSE,43.1,3,rent,0.940210574,0.059789426,FALSE,,10650,96,15982,TRUE,224,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15982_10650_96
0.063487589,55,FALSE,12.721,0.936512412,0.912,283.491,436.14,0,1,4,11.278,2,4178,1883.704,148.493,FALSE,TRUE,40.4,2,rent,0.936512412,0.063487589,FALSE,,10651,96,15983,TRUE,400,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15983_10651_96
0.062379332,38,FALSE,37.592,0.937620668,2.323,551.348,1002.45,5,0,4,26.89,4,5434,577.948,53.71,FALSE,FALSE,48.5,5,rent,0.937620668,0.062379332,FALSE,,10652,96,15984,TRUE,475,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15984_10652_96
0.076423679,71,FALSE,15.284,0.923576321,0,224.164,407.57,5,2,3,0,6,4,4578.874,493.707,FALSE,FALSE,35,0,rent,0.923576321,0.076423679,FALSE,,10653,96,15985,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15985_10653_96
0.057067841,18,FALSE,20.123,0.942932159,1.958,724.425,965.9,6,3,1,25.656,2,4512,0,0,FALSE,FALSE,48.5,5,rent,0.942932159,0.057067841,FALSE,,10654,96,15986,TRUE,318,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15986_10654_96
0.062577325,43,FALSE,26.91,0.937422675,1.057,322.925,645.85,1,4,1,11.672,2,3569,706.62,65.137,FALSE,TRUE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10654,96,15987,TRUE,291,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15987_10654_96
0.226130023,29,FALSE,0,0.773869977,3.287,0,           .,3,           .,1,61.243,0,19843,0,0,FALSE,FALSE,67.4,12,bring,0.773869977,0.226130023,FALSE,M,10655,96,15988,TRUE,1875,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,15988_10655_96
0.06282606,38,FALSE,24.504,0.93717394,1.434,441.066,735.11,1,4,4,19.334,2,3183,1163.112,98.183,FALSE,FALSE,43.1,3,rent,0.93717394,0.06282606,FALSE,,10655,96,15989,TRUE,210,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15989_10655_96
0.048628835,50,FALSE,17.291,0.951371165,1.195,385.333,592.82,           .,           .,0,18.546,0,3199,1345.585,72.036,FALSE,FALSE,43.1,3,rent,0.951371165,0.048628835,FALSE,M,10656,96,15990,TRUE,284,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15990_10656_96
0.181732981,52,FALSE,0,0.818267019,1.38,0,           .,8,11,1,23.172,1,2774,1749.134,158.238,FALSE,FALSE,48.5,5,bring,0.818267019,0.181732981,FALSE,M,10656,96,15991,TRUE,248,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15991_10656_96
0.052309227,53,FALSE,33.095,0.947690773,0.967,397.14,794.28,           .,5,0,13.854,3,2153,1235.1,78.683,FALSE,FALSE,43.1,3,rent,0.947690773,0.052309227,FALSE,M,10656,96,15992,TRUE,127,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15992_10656_96
0.062839013,34,FALSE,30.269,0.937160987,0.978,363.23,726.46,0,6,2,15.622,4,3869,447.335,38.231,FALSE,FALSE,43.1,3,rent,0.937160987,0.062839013,FALSE,,10657,96,15993,TRUE,351,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15993_10657_96
0.188896961,33,FALSE,0,0.811103039,3.457,0,           .,2,8,4,39.882,2,5986,800.891,52.211,FALSE,FALSE,53.9,7,bring,0.811103039,0.188896961,FALSE,M,10658,96,15994,TRUE,431,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15994_10658_96
0.182848284,84,FALSE,0,0.817151716,0,0,           .,4,6,2,0,3,5,0,0,FALSE,FALSE,13,0,bring,0.817151716,0.182848284,FALSE,M,10659,96,15995,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,FALSE,100,1,FALSE,15995_10659_96
0.068919548,60,FALSE,21.35,0.931080452,1.069,384.3,640.5,1,2,8,11.084,3,2078,2060.142,119.964,TRUE,FALSE,40.4,2,rent,0.931080452,0.068919548,FALSE,,10660,96,15996,TRUE,121,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,15996_10660_96
0.083405236,54,FALSE,0,0.916594764,0.674,0,385.45,8,11,3,13.032,1,2090,2200.547,114.488,FALSE,FALSE,43.1,3,buy,0.916594764,0.083405236,FALSE,,10661,96,15997,TRUE,149,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,15997_10661_96
0.053742454,43,FALSE,34.348,0.946257546,0.473,412.18,824.36,           .,8,0,7.136,1,742,1534.644,113.268,FALSE,FALSE,43.1,3,rent,0.946257546,0.053742454,FALSE,M,10661,96,15998,TRUE,68,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,15998_10661_96
0.188048123,59,FALSE,0,0.811951877,0.392,0,           .,1,0,4,5.444,2,1127,2054.924,151.478,FALSE,FALSE,37.7,1,bring,0.811951877,0.188048123,FALSE,M,10662,96,15999,TRUE,111,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,15999_10662_96
0.068079106,62,FALSE,12.728,0.931920894,0.336,283.654,436.39,1,1,6,5.975,5,1158,2502.11,189.789,FALSE,FALSE,37.7,1,rent,0.931920894,0.068079106,FALSE,,10663,96,16000,TRUE,77,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16000_10663_96
0.073559158,64,FALSE,10.579,0.926440842,0.355,155.16,282.11,3,6,3,4.098,2,546,2853.018,249.102,FALSE,FALSE,37.7,1,rent,0.926440842,0.073559158,FALSE,,10663,96,16001,TRUE,42,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16001_10663_96
0.062577325,52,FALSE,21.052,0.937422675,0.787,378.93,631.55,7,2,2,12.701,2,1144,1419.912,114.454,FALSE,FALSE,40.4,2,rent,0.937422675,0.062577325,FALSE,,10664,96,16002,TRUE,100,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16002_10664_96
0.047998173,20,FALSE,27.351,0.952001827,1.066,609.538,937.75,           .,3,0,13.218,6,2265,748.514,68.87,FALSE,FALSE,43.1,3,rent,0.952001827,0.047998173,FALSE,M,10664,96,16003,TRUE,177,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16003_10664_96
0.062839013,52,FALSE,21.668,0.937160987,1.576,390.03,650.05,0,3,2,19.165,3,7800,1346.119,81.35,FALSE,TRUE,43.1,3,rent,0.937160987,0.062839013,FALSE,,10665,96,16004,TRUE,463,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16004_10665_96
0.049825541,25,FALSE,23.33,0.950174459,1.591,839.872,1119.83,10,2,4,16.71,4,6862,104.69,5.18,FALSE,TRUE,43.1,3,rent,0.950174459,0.049825541,FALSE,,10666,96,16005,TRUE,490,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16005_10666_96
0.182624451,42,FALSE,0,0.817375549,2.342,0,           .,4,0,2,28.112,3,4196,1434.171,102.013,FALSE,FALSE,48.5,5,bring,0.817375549,0.182624451,FALSE,M,10666,96,16006,TRUE,349,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16006_10666_96
0.080561217,42,FALSE,0,0.919438783,6.077,0,881.45,7,3,2,68.047,2,7665,1085.681,100.169,FALSE,FALSE,59.3,9,buy,0.919438783,0.080561217,FALSE,,10667,96,16007,TRUE,663,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16007_10667_96
0.062577325,29,FALSE,36.173,0.937422675,1.043,434.08,868.16,1,1,2,19.972,2,3934,528.109,53.247,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10668,96,16008,TRUE,331,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16008_10668_96
0.182876409,45,FALSE,0,0.817123591,2.45,0,           .,7,11,2,35.666,1,6310,566.873,49.116,FALSE,FALSE,53.9,7,bring,0.817123591,0.182876409,FALSE,M,10669,96,16009,TRUE,553,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16009_10669_96
0.198663854,54,FALSE,0,0.801336147,3.422,0,           .,0,0,2,47.935,5,12590,1603.978,113.935,FALSE,FALSE,53.9,7,bring,0.801336147,0.198663854,FALSE,M,10670,96,16010,TRUE,1145,1,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16010_10670_96
0.063087748,63,FALSE,16.584,0.936912252,0.752,369.584,568.59,0,5,4,10.837,3,1856,3070.358,209.515,FALSE,FALSE,40.4,2,rent,0.936912252,0.063087748,FALSE,,10670,96,16011,TRUE,178,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16011_10670_96
0.079465377,32,FALSE,0,0.920534623,1.592,0,808.63,0,1,4,16.713,3,2438,771.815,61.934,FALSE,FALSE,48.5,5,buy,0.920534623,0.079465377,FALSE,,10671,96,16012,TRUE,124,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16012_10671_96
0.062071499,30,FALSE,24.002,0.937928502,2.405,534.892,822.91,0,0,2,30.606,2,8540,141.51,7.846,FALSE,FALSE,48.5,5,rent,0.937928502,0.062071499,FALSE,,10672,96,16013,TRUE,832,1,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16013_10672_96
0.06282606,37,FALSE,20.612,0.93717394,1.552,459.355,706.7,2,9,4,17.777,1,2702,1453.44,74.547,FALSE,FALSE,48.5,5,rent,0.93717394,0.06282606,FALSE,,10673,96,16014,TRUE,190,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16014_10673_96
0.080217296,71,FALSE,10.756,0.919782704,0,157.762,286.84,5,0,5,0,2,11,0,0,FALSE,FALSE,16,0,rent,0.919782704,0.080217296,FALSE,,10673,96,16015,TRUE,1,1,0,0,0,0,           .,           .,           .,Man,FALSE,200,1,FALSE,16015_10673_96
0.059533135,66,FALSE,0,0.940466865,0,0,           .,9,7,1,0,3,0,0,0,TRUE,FALSE,13,0,bring,0.940466865,0.059533135,FALSE,M,10674,96,16016,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,FALSE,100,1,FALSE,16016_10674_96
0.062333187,30,FALSE,22.843,0.937666813,3.343,509.08,783.2,7,0,2,53.001,4,18589,282.846,23.234,FALSE,FALSE,59.3,9,rent,0.937666813,0.062333187,FALSE,,10675,96,16017,TRUE,1737,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16017_10675_96
0.202544132,35,FALSE,0,0.797455868,2.697,0,           .,0,1,8,33.429,4,5069,657.762,39.435,FALSE,FALSE,53.9,7,bring,0.797455868,0.202544132,FALSE,M,10675,96,16018,TRUE,300,0,2,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16018_10675_96
0.060212033,34,FALSE,28.273,0.939787967,2.883,630.084,969.36,1,12,3,54.383,1,9196,923.095,77.102,FALSE,FALSE,59.3,9,rent,0.939787967,0.060212033,FALSE,,10676,96,16019,TRUE,633,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16019_10676_96
0.062484091,64,FALSE,22.769,0.937515909,0.495,409.842,683.07,8,2,2,5.072,4,704,2999.784,210.794,FALSE,FALSE,37.7,1,rent,0.937515909,0.062484091,FALSE,,10676,96,16020,TRUE,69,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16020_10676_96
0.062548425,45,FALSE,25.748,0.937451575,1.228,463.464,772.44,5,0,1,12.43,4,1971,977.475,64.177,FALSE,FALSE,43.1,3,rent,0.937451575,0.062548425,FALSE,,10677,96,16021,TRUE,171,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16021_10677_96
0.062333187,26,FALSE,27.928,0.937666813,1.722,502.71,837.85,3,0,2,21.718,4,3397,6.141,0.502,FALSE,FALSE,43.1,3,rent,0.937666813,0.062333187,FALSE,,10677,96,16022,TRUE,328,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16022_10677_96
0.072860541,63,FALSE,12.128,0.927139459,0.372,218.298,363.83,0,6,3,6.945,3,1983,2383.001,191.961,FALSE,FALSE,37.7,1,rent,0.927139459,0.072860541,FALSE,,10678,96,16023,TRUE,127,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16023_10678_96
0.198299205,38,FALSE,0,0.801700795,5.878,0,           .,4,3,1,81.718,4,13904,996.727,74.129,FALSE,FALSE,75.5,15,bring,0.801700795,0.198299205,FALSE,M,10678,96,16024,TRUE,892,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16024_10678_96
0.063345894,67,FALSE,18.528,0.936654106,0.48,271.749,494.09,0,7,5,5.978,2,905,2931.145,270.522,FALSE,FALSE,37.7,1,rent,0.936654106,0.063345894,FALSE,,10679,96,16025,TRUE,51,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16025_10679_96
0.203340065,40,FALSE,0,0.796659935,5.456,0,           .,0,0,5,65.502,2,10634,297.449,18.173,FALSE,FALSE,59.3,9,bring,0.796659935,0.203340065,FALSE,M,10680,96,16026,TRUE,969,1,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16026_10680_96
0.167284658,32,FALSE,0,0.832715342,2.233,0,           .,0,           .,4,26.039,0,3216,846.835,82.529,FALSE,FALSE,48.5,5,bring,0.832715342,0.167284658,FALSE,M,10681,96,16027,TRUE,250,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16027_10681_96
0.071221967,73,FALSE,0,0.928778033,0.143,0,103.89,           .,2,0,2.017,2,274,3322.312,237.707,FALSE,FALSE,36.35,0.5,buy,0.928778033,0.071221967,FALSE,M,10682,96,16028,TRUE,21,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16028_10682_96
0.062071499,37,FALSE,36.78,0.937928502,1.678,539.445,980.81,3,4,2,18.52,1,2998,1703.296,97.455,FALSE,FALSE,53.9,7,rent,0.937928502,0.062071499,FALSE,,10682,96,16029,TRUE,237,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16029_10682_96
0.076442,60,FALSE,15.627,0.923558,0.442,348.264,535.79,1,1,5,9.843,7,2001,1495.471,142.673,FALSE,FALSE,40.4,2,rent,0.923558,0.076442,FALSE,,10682,96,16030,TRUE,147,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16030_10682_96
0.053325437,50,FALSE,18.899,0.946674563,2.531,340.182,566.97,3,           .,3,31.208,0,6140,1831.056,102.81,FALSE,FALSE,48.5,5,rent,0.946674563,0.053325437,FALSE,M,10683,96,16031,TRUE,604,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16031_10683_96
0.063374061,48,FALSE,27.075,0.936625939,2.771,487.344,812.24,1,1,5,33.124,3,8002,1595.038,123.65,FALSE,TRUE,48.5,5,rent,0.936625939,0.063374061,FALSE,,10684,96,16032,TRUE,536,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16032_10684_96
0.062461195,20,FALSE,27.062,0.937538805,0,487.122,811.87,4,0,2,0,2,5,676.849,70.688,FALSE,FALSE,35,0,rent,0.937538805,0.062461195,FALSE,,10684,96,16033,TRUE,0,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16033_10684_96
0.052186154,58,FALSE,17.026,0.947813846,0.837,379.444,583.76,           .,3,0,14.718,4,1268,2226.841,122.138,FALSE,FALSE,43.1,3,rent,0.947813846,0.052186154,FALSE,M,10684,96,16034,TRUE,119,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16034_10684_96
0.079745285,63,FALSE,0,0.920254715,0.362,0,399.42,3,0,2,4.125,3,767,3204.333,201.679,FALSE,FALSE,40.4,2,buy,0.920254715,0.079745285,FALSE,,10685,96,16035,TRUE,53,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16035_10685_96
0.060212033,54,FALSE,27.623,0.939787967,1.814,615.608,947.09,1,9,3,25.412,2,4907,1659.344,138.217,FALSE,FALSE,48.5,5,rent,0.939787967,0.060212033,FALSE,,10685,96,16036,TRUE,424,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16036_10685_96
0.183332171,18,FALSE,0,0.816667829,0.759,0,           .,5,0,2,13.18,2,3149,178.724,13.551,FALSE,FALSE,43.1,3,bring,0.816667829,0.183332171,FALSE,M,10686,96,16037,TRUE,265,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16037_10686_96
0.062245956,25,FALSE,14.906,0.937754044,0,536.625,715.5,11,5,1,0,2,0,549.781,34.363,FALSE,FALSE,35,0,rent,0.937754044,0.062245956,FALSE,,10687,96,16038,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16038_10687_96
0.061459054,41,FALSE,26.182,0.938540946,2.701,314.18,628.36,0,6,2,33.653,3,9920,758.571,53.721,TRUE,FALSE,53.9,7,rent,0.938540946,0.061459054,FALSE,,10688,96,16039,TRUE,777,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16039_10688_96
0.198137362,32,FALSE,0,0.801862638,3.165,0,           .,0,10,5,38.06,2,10819,241.712,18,FALSE,FALSE,59.3,9,bring,0.801862638,0.198137362,FALSE,M,10689,96,16040,TRUE,878,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16040_10689_96
0.084334967,54,FALSE,0,0.915665033,0.403,0,673.99,0,8,6,7.368,1,1530,1915.509,172.97,FALSE,FALSE,40.4,2,buy,0.915665033,0.084334967,FALSE,,10690,96,16042,TRUE,86,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16042_10690_96
